district,region,year,month,month_name,temp_mean_c,temp_max_c,temp_min_c,heatwave_days,rainfall_mm,rainy_days,wind_speed_kmh,cloud_cover_oktas,cloud_movement_dir
Wardha,Vidarbha,2022,8,Aug,32.5,37.0,27.0,0.1,181.9,15.2,22.1,8.0,SW
Wardha,Vidarbha,2022,9,Sep,33.0,37.5,27.5,0.1,104.0,8.7,18.2,6.4,SW-SE
Wardha,Vidarbha,2022,10,Oct,30.5,35.0,25.0,0.1,22.7,1.9,14.3,3.2,SE
Wardha,Vidarbha,2022,11,Nov,27.5,32.0,22.0,0.1,5.2,0.4,13.0,1.6,NE
Wardha,Vidarbha,2022,12,Dec,26.0,30.5,18.5,0.1,3.2,0.3,13.7,1.1,NE
Wardha,Vidarbha,2023,1,Jan,25.6,30.1,18.1,0.1,3.2,0.3,14.3,1.0,NE
Wardha,Vidarbha,2023,2,Feb,27.6,32.1,20.1,0.1,5.1,0.4,14.9,1.1,NE
Wardha,Vidarbha,2023,3,Mar,32.6,37.1,27.1,1.9,7.7,0.6,15.6,1.3,NE-W
Wardha,Vidarbha,2023,4,Apr,36.6,42.6,31.1,7.2,11.5,1.0,16.9,1.5,W
Wardha,Vidarbha,2023,5,May,38.6,44.6,33.1,12.5,14.1,1.2,18.2,1.8,SW
Wardha,Vidarbha,2023,6,Jun,34.6,39.1,29.1,1.0,115.5,9.6,20.8,7.2,SW
Wardha,Vidarbha,2023,7,Jul,32.1,36.6,26.6,0.1,205.3,17.1,23.4,8.0,SW
Wardha,Vidarbha,2023,8,Aug,32.6,37.1,27.1,0.1,179.6,15.0,22.1,8.0,SW
Wardha,Vidarbha,2023,9,Sep,33.1,37.6,27.6,0.1,102.6,8.5,18.2,6.4,SW-SE
Wardha,Vidarbha,2023,10,Oct,30.6,35.1,25.1,0.1,22.5,1.9,14.3,3.2,SE
Wardha,Vidarbha,2023,11,Nov,27.6,32.1,22.1,0.1,5.1,0.4,13.0,1.6,NE
Wardha,Vidarbha,2023,12,Dec,26.1,30.6,18.6,0.1,3.2,0.3,13.7,1.1,NE
Nagpur,Vidarbha,2018,1,Jan,24.0,28.5,16.5,0.0,3.7,0.3,14.3,1.1,NE
Nagpur,Vidarbha,2018,2,Feb,26.0,30.5,18.5,0.0,5.9,0.5,14.9,1.2,NE
Nagpur,Vidarbha,2018,3,Mar,31.0,35.5,25.5,1.6,8.8,0.7,15.6,1.3,NE-W
Nagpur,Vidarbha,2018,4,Apr,35.0,41.0,29.5,6.4,13.2,1.1,16.9,1.6,W
Nagpur,Vidarbha,2018,5,May,37.0,43.0,31.5,11.2,16.2,1.3,18.2,1.9,SW
Nagpur,Vidarbha,2018,6,Jun,33.0,37.5,27.5,0.8,132.3,11.0,20.8,7.6,SW
Nagpur,Vidarbha,2018,7,Jul,30.5,35.0,25.0,0.0,235.2,19.6,23.4,8.0,SW
Nagpur,Vidarbha,2018,8,Aug,31.0,35.5,25.5,0.0,205.8,17.2,22.1,8.0,SW
Nagpur,Vidarbha,2018,9,Sep,31.5,36.0,26.0,0.0,117.6,9.8,18.2,6.7,SW-SE
Nagpur,Vidarbha,2018,10,Oct,29.0,33.5,23.5,0.0,25.7,2.1,14.3,3.4,SE
Nagpur,Vidarbha,2018,11,Nov,26.0,30.5,20.5,0.0,5.9,0.5,13.0,1.7,NE
Nagpur,Vidarbha,2018,12,Dec,24.5,29.0,17.0,0.0,3.7,0.3,13.7,1.2,NE
Nagpur,Vidarbha,2019,1,Jan,24.1,28.6,16.6,0.0,3.6,0.3,14.3,1.1,NE
Nagpur,Vidarbha,2019,2,Feb,26.1,30.6,18.6,0.0,5.8,0.5,14.9,1.2,NE
Nagpur,Vidarbha,2019,3,Mar,31.1,35.6,25.6,1.6,8.7,0.7,15.6,1.3,NE-W
Nagpur,Vidarbha,2019,4,Apr,35.1,41.1,29.6,6.4,13.1,1.1,16.9,1.6,W
Nagpur,Vidarbha,2019,5,May,37.1,43.1,31.6,11.2,16.0,1.3,18.2,1.9,SW
Nagpur,Vidarbha,2019,6,Jun,33.1,37.6,27.6,0.8,130.7,10.9,20.8,7.6,SW
Nagpur,Vidarbha,2019,7,Jul,30.6,35.1,25.1,0.0,232.4,19.4,23.4,8.0,SW
Nagpur,Vidarbha,2019,8,Aug,31.1,35.6,25.6,0.0,203.3,16.9,22.1,8.0,SW
Nagpur,Vidarbha,2019,9,Sep,31.6,36.1,26.1,0.0,116.2,9.7,18.2,6.7,SW-SE
Nagpur,Vidarbha,2019,10,Oct,29.1,33.6,23.6,0.0,25.4,2.1,14.3,3.4,SE
Nagpur,Vidarbha,2019,11,Nov,26.1,30.6,20.6,0.0,5.8,0.5,13.0,1.7,NE
Nagpur,Vidarbha,2019,12,Dec,24.6,29.1,17.1,0.0,3.6,0.3,13.7,1.2,NE
Nagpur,Vidarbha,2020,1,Jan,24.1,28.6,16.6,0.1,3.6,0.3,14.3,1.1,NE
Nagpur,Vidarbha,2020,2,Feb,26.1,30.6,18.6,0.1,5.7,0.5,14.9,1.2,NE
Nagpur,Vidarbha,2020,3,Mar,31.1,35.6,25.6,1.7,8.6,0.7,15.6,1.3,NE-W
Nagpur,Vidarbha,2020,4,Apr,35.1,41.1,29.6,6.5,12.9,1.1,16.9,1.6,W
Nagpur,Vidarbha,2020,5,May,37.1,43.1,31.6,11.3,15.8,1.3,18.2,1.9,SW
Nagpur,Vidarbha,2020,6,Jun,33.1,37.6,27.6,0.9,129.1,10.8,20.8,7.6,SW
Nagpur,Vidarbha,2020,7,Jul,30.6,35.1,25.1,0.1,229.6,19.1,23.4,8.0,SW
Nagpur,Vidarbha,2020,8,Aug,31.1,35.6,25.6,0.1,200.9,16.7,22.1,8.0,SW
Nagpur,Vidarbha,2020,9,Sep,31.6,36.1,26.1,0.1,114.8,9.6,18.2,6.7,SW-SE
Nagpur,Vidarbha,2020,10,Oct,29.1,33.6,23.6,0.1,25.1,2.1,14.3,3.4,SE
Nagpur,Vidarbha,2020,11,Nov,26.1,30.6,20.6,0.1,5.7,0.5,13.0,1.7,NE
Nagpur,Vidarbha,2020,12,Dec,24.6,29.1,17.1,0.1,3.6,0.3,13.7,1.2,NE
Nagpur,Vidarbha,2021,1,Jan,24.2,28.7,16.7,0.1,3.5,0.3,14.3,1.1,NE
Nagpur,Vidarbha,2021,2,Feb,26.2,30.7,18.7,0.1,5.7,0.5,14.9,1.2,NE
Nagpur,Vidarbha,2021,3,Mar,31.2,35.7,25.7,1.7,8.5,0.7,15.6,1.3,NE-W
Nagpur,Vidarbha,2021,4,Apr,35.2,41.2,29.7,6.5,12.8,1.1,16.9,1.6,W
Nagpur,Vidarbha,2021,5,May,37.2,43.2,31.7,11.3,15.6,1.3,18.2,1.9,SW
Nagpur,Vidarbha,2021,6,Jun,33.2,37.7,27.7,0.9,127.5,10.6,20.8,7.6,SW
Nagpur,Vidarbha,2021,7,Jul,30.7,35.2,25.2,0.1,226.7,18.9,23.4,8.0,SW
Nagpur,Vidarbha,2021,8,Aug,31.2,35.7,25.7,0.1,198.4,16.5,22.1,8.0,SW
Nagpur,Vidarbha,2021,9,Sep,31.7,36.2,26.2,0.1,113.4,9.5,18.2,6.7,SW-SE
Nagpur,Vidarbha,2021,10,Oct,29.2,33.7,23.7,0.1,24.8,2.1,14.3,3.4,SE
Nagpur,Vidarbha,2021,11,Nov,26.2,30.7,20.7,0.1,5.7,0.5,13.0,1.7,NE
Nagpur,Vidarbha,2021,12,Dec,24.7,29.2,17.2,0.1,3.5,0.3,13.7,1.2,NE
Nagpur,Vidarbha,2022,1,Jan,24.2,28.7,16.7,0.1,3.5,0.3,14.3,1.1,NE
Nagpur,Vidarbha,2022,2,Feb,26.2,30.7,18.7,0.1,5.6,0.5,14.9,1.2,NE
Nagpur,Vidarbha,2022,3,Mar,31.2,35.7,25.7,1.7,8.4,0.7,15.6,1.3,NE-W
Nagpur,Vidarbha,2022,4,Apr,35.2,41.2,29.7,6.5,12.6,1.1,16.9,1.6,W
Nagpur,Vidarbha,2022,5,May,37.2,43.2,31.7,11.3,15.4,1.3,18.2,1.9,SW
Nagpur,Vidarbha,2022,6,Jun,33.2,37.7,27.7,0.9,125.9,10.5,20.8,7.6,SW
Nagpur,Vidarbha,2022,7,Jul,30.7,35.2,25.2,0.1,223.9,18.7,23.4,8.0,SW
Nagpur,Vidarbha,2022,8,Aug,31.2,35.7,25.7,0.1,195.9,16.3,22.1,8.0,SW
Nagpur,Vidarbha,2022,9,Sep,31.7,36.2,26.2,0.1,112.0,9.3,18.2,6.7,SW-SE
Nagpur,Vidarbha,2022,10,Oct,29.2,33.7,23.7,0.1,24.5,2.0,14.3,3.4,SE
Nagpur,Vidarbha,2022,11,Nov,26.2,30.7,20.7,0.1,5.6,0.5,13.0,1.7,NE
Nagpur,Vidarbha,2022,12,Dec,24.7,29.2,17.2,0.1,3.5,0.3,13.7,1.2,NE
Nagpur,Vidarbha,2023,1,Jan,24.3,28.8,16.8,0.1,3.5,0.3,14.3,1.1,NE
Nagpur,Vidarbha,2023,2,Feb,26.3,30.8,18.8,0.1,5.5,0.5,14.9,1.2,NE
Nagpur,Vidarbha,2023,3,Mar,31.3,35.8,25.8,1.8,8.3,0.7,15.6,1.3,NE-W
Nagpur,Vidarbha,2023,4,Apr,35.3,41.3,29.8,6.6,12.4,1.0,16.9,1.6,W
Nagpur,Vidarbha,2023,5,May,37.3,43.3,31.8,11.4,15.2,1.3,18.2,1.9,SW
Nagpur,Vidarbha,2023,6,Jun,33.3,37.8,27.8,1.0,124.4,10.4,20.8,7.6,SW
Nagpur,Vidarbha,2023,7,Jul,30.8,35.3,25.3,0.1,221.1,18.4,23.4,8.0,SW
Nagpur,Vidarbha,2023,8,Aug,31.3,35.8,25.8,0.1,193.5,16.1,22.1,8.0,SW
Nagpur,Vidarbha,2023,9,Sep,31.8,36.3,26.3,0.1,110.5,9.2,18.2,6.7,SW-SE
Nagpur,Vidarbha,2023,10,Oct,29.3,33.8,23.8,0.1,24.2,2.0,14.3,3.4,SE
Nagpur,Vidarbha,2023,11,Nov,26.3,30.8,20.8,0.1,5.5,0.5,13.0,1.7,NE
Nagpur,Vidarbha,2023,12,Dec,24.8,29.3,17.3,0.1,3.5,0.3,13.7,1.2,NE
Chandrapur,Vidarbha,2018,1,Jan,24.5,29.0,17.0,0.0,3.8,0.3,13.2,1.1,NE
Chandrapur,Vidarbha,2018,2,Feb,26.5,31.0,19.0,0.0,6.0,0.5,13.8,1.2,NE
Chandrapur,Vidarbha,2018,3,Mar,31.5,36.0,26.0,1.6,9.1,0.8,14.4,1.4,NE-W
Chandrapur,Vidarbha,2018,4,Apr,35.5,41.5,30.0,6.6,13.6,1.1,15.6,1.6,W
Chandrapur,Vidarbha,2018,5,May,37.5,43.5,32.0,11.5,16.6,1.4,16.8,1.9,SW
Chandrapur,Vidarbha,2018,6,Jun,33.5,38.0,28.0,0.8,136.1,11.3,19.2,7.7,SW
Chandrapur,Vidarbha,2018,7,Jul,31.0,35.5,25.5,0.0,241.9,20.2,21.6,8.0,SW
Chandrapur,Vidarbha,2018,8,Aug,31.5,36.0,26.0,0.0,211.7,17.6,20.4,8.0,SW
Chandrapur,Vidarbha,2018,9,Sep,32.0,36.5,26.5,0.0,121.0,10.1,16.8,6.9,SW-SE
Chandrapur,Vidarbha,2018,10,Oct,29.5,34.0,24.0,0.0,26.5,2.2,13.2,3.4,SE
Chandrapur,Vidarbha,2018,11,Nov,26.5,31.0,21.0,0.0,6.0,0.5,12.0,1.7,NE
Chandrapur,Vidarbha,2018,12,Dec,25.0,29.5,17.5,0.0,3.8,0.3,12.6,1.2,NE
Chandrapur,Vidarbha,2019,1,Jan,24.6,29.1,17.1,0.0,3.7,0.3,13.2,1.1,NE
Chandrapur,Vidarbha,2019,2,Feb,26.6,31.1,19.1,0.0,6.0,0.5,13.8,1.2,NE
Chandrapur,Vidarbha,2019,3,Mar,31.6,36.1,26.1,1.7,9.0,0.8,14.4,1.4,NE-W
Chandrapur,Vidarbha,2019,4,Apr,35.6,41.6,30.1,6.6,13.4,1.1,15.6,1.6,W
Chandrapur,Vidarbha,2019,5,May,37.6,43.6,32.1,11.5,16.4,1.4,16.8,1.9,SW
Chandrapur,Vidarbha,2019,6,Jun,33.6,38.1,28.1,0.8,134.4,11.2,19.2,7.7,SW
Chandrapur,Vidarbha,2019,7,Jul,31.1,35.6,25.6,0.0,239.0,19.9,21.6,8.0,SW
Chandrapur,Vidarbha,2019,8,Aug,31.6,36.1,26.1,0.0,209.1,17.4,20.4,8.0,SW
Chandrapur,Vidarbha,2019,9,Sep,32.1,36.6,26.6,0.0,119.5,10.0,16.8,6.9,SW-SE
Chandrapur,Vidarbha,2019,10,Oct,29.6,34.1,24.1,0.0,26.1,2.2,13.2,3.4,SE
Chandrapur,Vidarbha,2019,11,Nov,26.6,31.1,21.1,0.0,6.0,0.5,12.0,1.7,NE
Chandrapur,Vidarbha,2019,12,Dec,25.1,29.6,17.6,0.0,3.7,0.3,12.6,1.2,NE
Chandrapur,Vidarbha,2020,1,Jan,24.6,29.1,17.1,0.1,3.7,0.3,13.2,1.1,NE
Chandrapur,Vidarbha,2020,2,Feb,26.6,31.1,19.1,0.1,5.9,0.5,13.8,1.2,NE
Chandrapur,Vidarbha,2020,3,Mar,31.6,36.1,26.1,1.7,8.9,0.7,14.4,1.4,NE-W
Chandrapur,Vidarbha,2020,4,Apr,35.6,41.6,30.1,6.6,13.3,1.1,15.6,1.6,W
Chandrapur,Vidarbha,2020,5,May,37.6,43.6,32.1,11.5,16.2,1.3,16.8,1.9,SW
Chandrapur,Vidarbha,2020,6,Jun,33.6,38.1,28.1,0.9,132.8,11.1,19.2,7.7,SW
Chandrapur,Vidarbha,2020,7,Jul,31.1,35.6,25.6,0.1,236.1,19.7,21.6,8.0,SW
Chandrapur,Vidarbha,2020,8,Aug,31.6,36.1,26.1,0.1,206.6,17.2,20.4,8.0,SW
Chandrapur,Vidarbha,2020,9,Sep,32.1,36.6,26.6,0.1,118.1,9.8,16.8,6.9,SW-SE
Chandrapur,Vidarbha,2020,10,Oct,29.6,34.1,24.1,0.1,25.8,2.1,13.2,3.4,SE
Chandrapur,Vidarbha,2020,11,Nov,26.6,31.1,21.1,0.1,5.9,0.5,12.0,1.7,NE
Chandrapur,Vidarbha,2020,12,Dec,25.1,29.6,17.6,0.1,3.7,0.3,12.6,1.2,NE
Chandrapur,Vidarbha,2021,1,Jan,24.7,29.2,17.2,0.1,3.6,0.3,13.2,1.1,NE
Chandrapur,Vidarbha,2021,2,Feb,26.7,31.2,19.2,0.1,5.8,0.5,13.8,1.2,NE
Chandrapur,Vidarbha,2021,3,Mar,31.7,36.2,26.2,1.7,8.7,0.7,14.4,1.4,NE-W
Chandrapur,Vidarbha,2021,4,Apr,35.7,41.7,30.2,6.6,13.1,1.1,15.6,1.6,W
Chandrapur,Vidarbha,2021,5,May,37.7,43.7,32.2,11.6,16.0,1.3,16.8,1.9,SW
Chandrapur,Vidarbha,2021,6,Jun,33.7,38.2,28.2,0.9,131.2,10.9,19.2,7.7,SW
Chandrapur,Vidarbha,2021,7,Jul,31.2,35.7,25.7,0.1,233.2,19.4,21.6,8.0,SW
Chandrapur,Vidarbha,2021,8,Aug,31.7,36.2,26.2,0.1,204.1,17.0,20.4,8.0,SW
Chandrapur,Vidarbha,2021,9,Sep,32.2,36.7,26.7,0.1,116.6,9.7,16.8,6.9,SW-SE
Chandrapur,Vidarbha,2021,10,Oct,29.7,34.2,24.2,0.1,25.5,2.1,13.2,3.4,SE
Chandrapur,Vidarbha,2021,11,Nov,26.7,31.2,21.2,0.1,5.8,0.5,12.0,1.7,NE
Chandrapur,Vidarbha,2021,12,Dec,25.2,29.7,17.7,0.1,3.6,0.3,12.6,1.2,NE
Chandrapur,Vidarbha,2022,1,Jan,24.7,29.2,17.2,0.1,3.6,0.3,13.2,1.1,NE
Chandrapur,Vidarbha,2022,2,Feb,26.7,31.2,19.2,0.1,5.8,0.5,13.8,1.2,NE
Chandrapur,Vidarbha,2022,3,Mar,31.7,36.2,26.2,1.8,8.6,0.7,14.4,1.4,NE-W
Chandrapur,Vidarbha,2022,4,Apr,35.7,41.7,30.2,6.7,13.0,1.1,15.6,1.6,W
Chandrapur,Vidarbha,2022,5,May,37.7,43.7,32.2,11.6,15.8,1.3,16.8,1.9,SW
Chandrapur,Vidarbha,2022,6,Jun,33.7,38.2,28.2,0.9,129.5,10.8,19.2,7.7,SW
Chandrapur,Vidarbha,2022,7,Jul,31.2,35.7,25.7,0.1,230.3,19.2,21.6,8.0,SW
Chandrapur,Vidarbha,2022,8,Aug,31.7,36.2,26.2,0.1,201.5,16.8,20.4,8.0,SW
Chandrapur,Vidarbha,2022,9,Sep,32.2,36.7,26.7,0.1,115.2,9.6,16.8,6.9,SW-SE
Chandrapur,Vidarbha,2022,10,Oct,29.7,34.2,24.2,0.1,25.2,2.1,13.2,3.4,SE
Chandrapur,Vidarbha,2022,11,Nov,26.7,31.2,21.2,0.1,5.8,0.5,12.0,1.7,NE
Chandrapur,Vidarbha,2022,12,Dec,25.2,29.7,17.7,0.1,3.6,0.3,12.6,1.2,NE
Chandrapur,Vidarbha,2023,1,Jan,24.8,29.3,17.3,0.1,3.6,0.3,13.2,1.1,NE
Chandrapur,Vidarbha,2023,2,Feb,26.8,31.3,19.3,0.1,5.7,0.5,13.8,1.2,NE
Chandrapur,Vidarbha,2023,3,Mar,31.8,36.3,26.3,1.8,8.5,0.7,14.4,1.4,NE-W
Chandrapur,Vidarbha,2023,4,Apr,35.8,41.8,30.3,6.7,12.8,1.1,15.6,1.6,W
Chandrapur,Vidarbha,2023,5,May,37.8,43.8,32.3,11.6,15.6,1.3,16.8,1.9,SW
Chandrapur,Vidarbha,2023,6,Jun,33.8,38.3,28.3,1.0,127.9,10.7,19.2,7.7,SW
Chandrapur,Vidarbha,2023,7,Jul,31.3,35.8,25.8,0.1,227.4,18.9,21.6,8.0,SW
Chandrapur,Vidarbha,2023,8,Aug,31.8,36.3,26.3,0.1,199.0,16.6,20.4,8.0,SW
Chandrapur,Vidarbha,2023,9,Sep,32.3,36.8,26.8,0.1,113.7,9.5,16.8,6.9,SW-SE
Chandrapur,Vidarbha,2023,10,Oct,29.8,34.3,24.3,0.1,24.9,2.1,13.2,3.4,SE
Chandrapur,Vidarbha,2023,11,Nov,26.8,31.3,21.3,0.1,5.7,0.5,12.0,1.7,NE
Chandrapur,Vidarbha,2023,12,Dec,25.3,29.8,17.8,0.1,3.6,0.3,12.6,1.2,NE
Gadchiroli,Vidarbha,2018,1,Jan,23.0,27.5,15.5,0.0,4.2,0.4,12.1,1.2,NE
Gadchiroli,Vidarbha,2018,2,Feb,25.0,29.5,17.5,0.0,6.7,0.6,12.6,1.3,NE
Gadchiroli,Vidarbha,2018,3,Mar,30.0,34.5,24.5,1.4,10.1,0.8,13.2,1.5,NE-W
Gadchiroli,Vidarbha,2018,4,Apr,34.0,40.0,28.5,5.6,15.1,1.3,14.3,1.8,W
Gadchiroli,Vidarbha,2018,5,May,36.0,42.0,30.5,9.8,18.5,1.5,15.4,2.2,SW
Gadchiroli,Vidarbha,2018,6,Jun,32.0,36.5,26.5,0.7,151.2,12.6,17.6,8.0,SW
Gadchiroli,Vidarbha,2018,7,Jul,29.5,34.0,24.0,0.0,268.8,22.4,19.8,8.0,SW
Gadchiroli,Vidarbha,2018,8,Aug,30.0,34.5,24.5,0.0,235.2,19.6,18.7,8.0,SW
Gadchiroli,Vidarbha,2018,9,Sep,30.5,35.0,25.0,0.0,134.4,11.2,15.4,7.7,SW-SE
Gadchiroli,Vidarbha,2018,10,Oct,28.0,32.5,22.5,0.0,29.4,2.4,12.1,3.8,SE
Gadchiroli,Vidarbha,2018,11,Nov,25.0,29.5,19.5,0.0,6.7,0.6,11.0,1.9,NE
Gadchiroli,Vidarbha,2018,12,Dec,23.5,28.0,16.0,0.0,4.2,0.4,11.6,1.3,NE
Gadchiroli,Vidarbha,2019,1,Jan,23.1,27.6,15.6,0.0,4.1,0.3,12.1,1.2,NE
Gadchiroli,Vidarbha,2019,2,Feb,25.1,29.6,17.6,0.0,6.6,0.5,12.6,1.3,NE
Gadchiroli,Vidarbha,2019,3,Mar,30.1,34.6,24.6,1.4,10.0,0.8,13.2,1.5,NE-W
Gadchiroli,Vidarbha,2019,4,Apr,34.1,40.1,28.6,5.6,14.9,1.2,14.3,1.8,W
Gadchiroli,Vidarbha,2019,5,May,36.1,42.1,30.6,9.8,18.3,1.5,15.4,2.2,SW
Gadchiroli,Vidarbha,2019,6,Jun,32.1,36.6,26.6,0.7,149.4,12.5,17.6,8.0,SW
Gadchiroli,Vidarbha,2019,7,Jul,29.6,34.1,24.1,0.0,265.6,22.1,19.8,8.0,SW
Gadchiroli,Vidarbha,2019,8,Aug,30.1,34.6,24.6,0.0,232.4,19.4,18.7,8.0,SW
Gadchiroli,Vidarbha,2019,9,Sep,30.6,35.1,25.1,0.0,132.8,11.1,15.4,7.7,SW-SE
Gadchiroli,Vidarbha,2019,10,Oct,28.1,32.6,22.6,0.0,29.0,2.4,12.1,3.8,SE
Gadchiroli,Vidarbha,2019,11,Nov,25.1,29.6,19.6,0.0,6.6,0.5,11.0,1.9,NE
Gadchiroli,Vidarbha,2019,12,Dec,23.6,28.1,16.1,0.0,4.1,0.3,11.6,1.3,NE
Gadchiroli,Vidarbha,2020,1,Jan,23.1,27.6,15.6,0.1,4.1,0.3,12.1,1.2,NE
Gadchiroli,Vidarbha,2020,2,Feb,25.1,29.6,17.6,0.1,6.6,0.5,12.6,1.3,NE
Gadchiroli,Vidarbha,2020,3,Mar,30.1,34.6,24.6,1.5,9.8,0.8,13.2,1.5,NE-W
Gadchiroli,Vidarbha,2020,4,Apr,34.1,40.1,28.6,5.7,14.8,1.2,14.3,1.8,W
Gadchiroli,Vidarbha,2020,5,May,36.1,42.1,30.6,9.9,18.0,1.5,15.4,2.2,SW
Gadchiroli,Vidarbha,2020,6,Jun,32.1,36.6,26.6,0.8,147.6,12.3,17.6,8.0,SW
Gadchiroli,Vidarbha,2020,7,Jul,29.6,34.1,24.1,0.1,262.3,21.9,19.8,8.0,SW
Gadchiroli,Vidarbha,2020,8,Aug,30.1,34.6,24.6,0.1,229.6,19.1,18.7,8.0,SW
Gadchiroli,Vidarbha,2020,9,Sep,30.6,35.1,25.1,0.1,131.2,10.9,15.4,7.7,SW-SE
Gadchiroli,Vidarbha,2020,10,Oct,28.1,32.6,22.6,0.1,28.7,2.4,12.1,3.8,SE
Gadchiroli,Vidarbha,2020,11,Nov,25.1,29.6,19.6,0.1,6.6,0.5,11.0,1.9,NE
Gadchiroli,Vidarbha,2020,12,Dec,23.6,28.1,16.1,0.1,4.1,0.3,11.6,1.3,NE
Gadchiroli,Vidarbha,2021,1,Jan,23.2,27.7,15.7,0.1,4.0,0.3,12.1,1.2,NE
Gadchiroli,Vidarbha,2021,2,Feb,25.2,29.7,17.7,0.1,6.5,0.5,12.6,1.3,NE
Gadchiroli,Vidarbha,2021,3,Mar,30.2,34.7,24.7,1.5,9.7,0.8,13.2,1.5,NE-W
Gadchiroli,Vidarbha,2021,4,Apr,34.2,40.2,28.7,5.7,14.6,1.2,14.3,1.8,W
Gadchiroli,Vidarbha,2021,5,May,36.2,42.2,30.7,9.9,17.8,1.5,15.4,2.2,SW
Gadchiroli,Vidarbha,2021,6,Jun,32.2,36.7,26.7,0.8,145.8,12.2,17.6,8.0,SW
Gadchiroli,Vidarbha,2021,7,Jul,29.7,34.2,24.2,0.1,259.1,21.6,19.8,8.0,SW
Gadchiroli,Vidarbha,2021,8,Aug,30.2,34.7,24.7,0.1,226.7,18.9,18.7,8.0,SW
Gadchiroli,Vidarbha,2021,9,Sep,30.7,35.2,25.2,0.1,129.6,10.8,15.4,7.7,SW-SE
Gadchiroli,Vidarbha,2021,10,Oct,28.2,32.7,22.7,0.1,28.3,2.4,12.1,3.8,SE
Gadchiroli,Vidarbha,2021,11,Nov,25.2,29.7,19.7,0.1,6.5,0.5,11.0,1.9,NE
Gadchiroli,Vidarbha,2021,12,Dec,23.7,28.2,16.2,0.1,4.0,0.3,11.6,1.3,NE
Gadchiroli,Vidarbha,2022,1,Jan,23.2,27.7,15.7,0.1,4.0,0.3,12.1,1.2,NE
Gadchiroli,Vidarbha,2022,2,Feb,25.2,29.7,17.7,0.1,6.4,0.5,12.6,1.3,NE
Gadchiroli,Vidarbha,2022,3,Mar,30.2,34.7,24.7,1.5,9.6,0.8,13.2,1.5,NE-W
Gadchiroli,Vidarbha,2022,4,Apr,34.2,40.2,28.7,5.7,14.4,1.2,14.3,1.8,W
Gadchiroli,Vidarbha,2022,5,May,36.2,42.2,30.7,9.9,17.6,1.5,15.4,2.2,SW
Gadchiroli,Vidarbha,2022,6,Jun,32.2,36.7,26.7,0.8,143.9,12.0,17.6,8.0,SW
Gadchiroli,Vidarbha,2022,7,Jul,29.7,34.2,24.2,0.1,255.9,21.3,19.8,8.0,SW
Gadchiroli,Vidarbha,2022,8,Aug,30.2,34.7,24.7,0.1,223.9,18.7,18.7,8.0,SW
Gadchiroli,Vidarbha,2022,9,Sep,30.7,35.2,25.2,0.1,127.9,10.7,15.4,7.7,SW-SE
Gadchiroli,Vidarbha,2022,10,Oct,28.2,32.7,22.7,0.1,28.0,2.3,12.1,3.8,SE
Gadchiroli,Vidarbha,2022,11,Nov,25.2,29.7,19.7,0.1,6.4,0.5,11.0,1.9,NE
Gadchiroli,Vidarbha,2022,12,Dec,23.7,28.2,16.2,0.1,4.0,0.3,11.6,1.3,NE
Gadchiroli,Vidarbha,2023,1,Jan,23.3,27.8,15.8,0.1,3.9,0.3,12.1,1.2,NE
Gadchiroli,Vidarbha,2023,2,Feb,25.3,29.8,17.8,0.1,6.3,0.5,12.6,1.3,NE
Gadchiroli,Vidarbha,2023,3,Mar,30.3,34.8,24.8,1.5,9.5,0.8,13.2,1.5,NE-W
Gadchiroli,Vidarbha,2023,4,Apr,34.3,40.3,28.8,5.8,14.2,1.2,14.3,1.8,W
Gadchiroli,Vidarbha,2023,5,May,36.3,42.3,30.8,9.9,17.4,1.4,15.4,2.2,SW
Gadchiroli,Vidarbha,2023,6,Jun,32.3,36.8,26.8,0.8,142.1,11.8,17.6,8.0,SW
Gadchiroli,Vidarbha,2023,7,Jul,29.8,34.3,24.3,0.1,252.7,21.1,19.8,8.0,SW
Gadchiroli,Vidarbha,2023,8,Aug,30.3,34.8,24.8,0.1,221.1,18.4,18.7,8.0,SW
Gadchiroli,Vidarbha,2023,9,Sep,30.8,35.3,25.3,0.1,126.3,10.5,15.4,7.7,SW-SE
Gadchiroli,Vidarbha,2023,10,Oct,28.3,32.8,22.8,0.1,27.6,2.3,12.1,3.8,SE
Gadchiroli,Vidarbha,2023,11,Nov,25.3,29.8,19.8,0.1,6.3,0.5,11.0,1.9,NE
Gadchiroli,Vidarbha,2023,12,Dec,23.8,28.3,16.3,0.1,3.9,0.3,11.6,1.3,NE
Bhandara,Vidarbha,2018,1,Jan,23.3,27.8,15.8,0.0,4.1,0.3,12.1,1.2,NE
Bhandara,Vidarbha,2018,2,Feb,25.3,29.8,17.8,0.0,6.6,0.5,12.6,1.3,NE
Bhandara,Vidarbha,2018,3,Mar,30.3,34.8,24.8,1.4,9.8,0.8,13.2,1.5,NE-W
Bhandara,Vidarbha,2018,4,Apr,34.3,40.3,28.8,5.8,14.7,1.2,14.3,1.8,W
Bhandara,Vidarbha,2018,5,May,36.3,42.3,30.8,10.1,18.0,1.5,15.4,2.1,SW
Bhandara,Vidarbha,2018,6,Jun,32.3,36.8,26.8,0.7,147.4,12.3,17.6,8.0,SW
